Well,Well_Position,Omit,Sample_Name,Treatment,Tech_Rep,Target_Name,E,Task,Reporter,Quencher,CT,Ct_Mean,Ct_SD,Automatic_Ct_Threshold,Ct_Threshold,Automatic_Baseline,Baseline_Start,Baseline_End,Amp_Status,Comments,Cq_Conf,Tm1,HIGHSD,MTP,Tm2,Tm3,Tm4,CQCONF,EXPFAIL,AMPNC,PlateMap,Unique_Sam_Gene_PlateMap
61,F1,FALSE,c-030623-Control-33,Control,2,PCK1,1.927082,UNKNOWN,SYBR,None,30.911,31.334,0.598,TRUE,"13,522.38",TRUE,3,22,Amp,NA,0.982,81.03,Y,NA,NA,NA,NA,NA,NA,NA,3,c-030623-Control-33-PCK1-3
61,F1,FALSE,c-030323-Control-31,Control,2,PCK1,1.927082,UNKNOWN,SYBR,None,24.176,24.16,0.023,TRUE,"17,837.02",TRUE,3,16,Amp,NA,0.98,80.942,NA,NA,NA,NA,NA,NA,NA,NA,4,c-030323-Control-31-PCK1-4
61,F1,FALSE,c2-110922-Control-30,Control,2,PCK1,1.927082399,UNKNOWN,SYBR,None,23.413,23.529,0.164,TRUE,"21,644.55",TRUE,3,17,Amp,NA,0.831,80.886,N,NA,NA,NA,NA,NA,NA,NA,5,c2-110922-Control-30-PCK1-5
70,F10,FALSE,l-030523-PFHxS-28,PFHxS,2,PCK1,1.927082,UNKNOWN,SYBR,None,23.856,23.987,0.186,TRUE,"24,332.21",TRUE,3,16,Amp,NA,0.983,81.014,N,NA,NA,NA,NA,NA,NA,NA,1,l-030523-PFHxS-28-PCK1-1
70,F10,FALSE,l-110823-PFHxS-29,PFHxS,2,PCK1,1.927082,UNKNOWN,SYBR,None,27.678,27.587,0.129,TRUE,"22,807.64",TRUE,3,19,Amp,NA,0.982,80.879,N,NA,NA,NA,NA,NA,NA,NA,2,l-110823-PFHxS-29-PCK1-2
70,F10,FALSE,l-030823-PFHxS-36,PFHxS,2,PCK1,1.927082,UNKNOWN,SYBR,None,27.379,27.457,0.11,TRUE,"13,522.38",TRUE,3,22,Amp,NA,0.984,81.027,N,NA,NA,NA,NA,NA,NA,NA,3,l-030823-PFHxS-36-PCK1-3
70,F10,FALSE,l-031023-PFHxS-35,PFHxS,2,PCK1,1.927082,UNKNOWN,SYBR,None,24.436,24.392,0.062,TRUE,"17,837.02",TRUE,3,18,Amp,NA,0.985,80.784,NA,NA,NA,NA,NA,NA,NA,NA,4,l-031023-PFHxS-35-PCK1-4
71,F11,FALSE,o-030523-PFOA-29,PFOA,2,PCK1,1.927082,UNKNOWN,SYBR,None,25.605,25.628,0.033,TRUE,"24,332.21",TRUE,3,17,Amp,NA,0.985,81.014,N,NA,NA,NA,NA,NA,NA,NA,1,o-030523-PFOA-29-PCK1-1
71,F11,FALSE,o-110823-PFOA-27,PFOA,2,PCK1,1.927082,UNKNOWN,SYBR,None,31.139,31.424,0.403,TRUE,"22,807.64",TRUE,3,25,Amp,NA,0.977,81.03,N,NA,NA,NA,NA,NA,NA,NA,2,o-110823-PFOA-27-PCK1-2
71,F11,FALSE,o-030823-PFOA-32,PFOA,2,PCK1,1.927082,UNKNOWN,SYBR,None,27.324,27.313,0.016,TRUE,"13,522.38",TRUE,3,22,Amp,NA,0.987,81.018,N,NA,NA,NA,NA,NA,NA,NA,3,o-030823-PFOA-32-PCK1-3
71,F11,FALSE,o-031023-PFOA-35,PFOA,2,PCK1,1.927082,UNKNOWN,SYBR,None,23.84,23.943,0.145,TRUE,"17,837.02",TRUE,3,19,Amp,NA,0.986,80.783,NA,NA,NA,NA,NA,NA,NA,NA,4,o-031023-PFOA-35-PCK1-4
72,F12,FALSE,r-030523-PFOS-30,PFOS,2,PCK1,1.927082,UNKNOWN,SYBR,None,24.497,24.54,0.061,TRUE,"24,332.21",TRUE,3,15,Amp,NA,0.984,81.014,N,NA,NA,NA,NA,NA,NA,NA,1,r-030523-PFOS-30-PCK1-1
72,F12,FALSE,r-110823-PFOS-25,PFOS,2,PCK1,1.927082,UNKNOWN,SYBR,None,28.491,28.376,0.162,TRUE,"22,807.64",TRUE,3,23,Amp,NA,0.973,81.03,N,NA,NA,NA,NA,NA,NA,NA,2,r-110823-PFOS-25-PCK1-2
72,F12,FALSE,r-030823-PFOS-32,PFOS,2,PCK1,1.927082,UNKNOWN,SYBR,None,24.381,24.509,0.181,TRUE,"13,522.38",TRUE,3,20,Amp,NA,0.993,81.018,N,NA,NA,NA,NA,NA,NA,NA,3,r-030823-PFOS-32-PCK1-3
72,F12,FALSE,r-031023-PFOS-34,PFOS,2,PCK1,1.927082,UNKNOWN,SYBR,None,22.287,22.385,0.139,TRUE,"17,837.02",TRUE,3,17,Amp,NA,0.985,80.939,NA,NA,NA,NA,NA,NA,NA,NA,4,r-031023-PFOS-34-PCK1-4
62,F2,FALSE,f-030123-MIX-28,MIX,2,PCK1,1.927082,UNKNOWN,SYBR,None,27.667,27.502,0.233,TRUE,"24,332.21",TRUE,3,19,Amp,NA,0.975,81.015,N,NA,NA,NA,NA,NA,NA,NA,1,f-030123-MIX-28-PCK1-1
62,F2,FALSE,f-030923-MIX-33,MIX,2,PCK1,1.927082,UNKNOWN,SYBR,None,25.478,25.418,0.085,TRUE,"22,807.64",TRUE,3,17,Amp,NA,0.97,80.727,N,NA,NA,NA,NA,NA,NA,NA,2,f-030923-MIX-33-PCK1-2
62,F2,FALSE,f-030623-MIX-35,MIX,2,PCK1,1.927082,UNKNOWN,SYBR,None,27.071,27.083,0.018,TRUE,"13,522.38",TRUE,3,20,Amp,NA,0.98,80.878,N,NA,NA,NA,NA,NA,NA,NA,3,f-030623-MIX-35-PCK1-3
62,F2,FALSE,f-030323-MIX-27,MIX,2,PCK1,1.927082,UNKNOWN,SYBR,None,24.732,24.661,0.101,TRUE,"17,837.02",TRUE,3,18,Amp,NA,0.983,80.785,NA,NA,NA,NA,NA,NA,NA,NA,4,f-030323-MIX-27-PCK1-4
62,F2,FALSE,f-110922-MIX-25,MIX,2,PCK1,1.927082399,UNKNOWN,SYBR,None,23.77,23.645,0.177,TRUE,"21,644.55",TRUE,3,16,Amp,NA,0.985,80.733,N,NA,NA,NA,NA,NA,NA,NA,5,f-110922-MIX-25-PCK1-5
63,F3,FALSE,i-030123-PFHxA-26,PFHxA,2,PCK1,1.927082,UNKNOWN,SYBR,None,23.547,23.404,0.202,TRUE,"24,332.21",TRUE,3,15,Amp,NA,0.977,80.868,N,NA,NA,NA,NA,NA,NA,NA,1,i-030123-PFHxA-26-PCK1-1
63,F3,FALSE,i-030923-PFHxA-28,PFHxA,2,PCK1,1.927082,UNKNOWN,SYBR,None,26.651,26.601,0.07,TRUE,"22,807.64",TRUE,3,20,Amp,NA,0.976,80.88,N,NA,NA,NA,NA,NA,NA,NA,2,i-030923-PFHxA-28-PCK1-2
63,F3,FALSE,i-030623-PFHxA-29,PFHxA,2,PCK1,1.927082,UNKNOWN,SYBR,None,27.991,27.939,0.074,TRUE,"13,522.38",TRUE,3,21,Amp,NA,0.984,80.877,N,NA,NA,NA,NA,NA,NA,NA,3,i-030623-PFHxA-29-PCK1-3
63,F3,FALSE,i-030323-PFHxA-20,PFHxA,2,PCK1,1.927082,UNKNOWN,SYBR,None,24.432,24.415,0.025,TRUE,"17,837.02",TRUE,3,17,Amp,NA,0.982,80.79,NA,NA,NA,NA,NA,NA,NA,NA,4,i-030323-PFHxA-20-PCK1-4
63,F3,FALSE,i-110922-PFHxA-27,PFHxA,2,PCK1,1.927082399,UNKNOWN,SYBR,None,24.932,24.863,0.099,TRUE,"21,644.55",TRUE,3,19,Amp,NA,0.962,80.731,N,NA,NA,NA,NA,NA,NA,NA,5,i-110922-PFHxA-27-PCK1-5
64,F4,FALSE,l-030123-PFHxS-27,PFHxS,2,PCK1,1.927082,UNKNOWN,SYBR,None,25.443,25.377,0.094,TRUE,"24,332.21",TRUE,3,16,Amp,NA,0.974,80.714,N,NA,NA,NA,NA,NA,NA,NA,1,l-030123-PFHxS-27-PCK1-1
64,F4,FALSE,l-030923-PFHxS-33,PFHxS,2,PCK1,1.927082,UNKNOWN,SYBR,None,25.059,25.012,0.067,TRUE,"22,807.64",TRUE,3,18,Amp,NA,0.977,80.88,N,NA,NA,NA,NA,NA,NA,NA,2,l-030923-PFHxS-33-PCK1-2
64,F4,FALSE,l-030623-PFHxS-34,PFHxS,2,PCK1,1.927082,UNKNOWN,SYBR,None,28.7,28.815,0.163,TRUE,"13,522.38",TRUE,3,20,Amp,NA,0.986,80.877,N,NA,NA,NA,NA,NA,NA,NA,3,l-030623-PFHxS-34-PCK1-3
64,F4,FALSE,l-030323-PFHxS-32,PFHxS,2,PCK1,1.927082,UNKNOWN,SYBR,None,25.992,26.063,0.1,TRUE,"17,837.02",TRUE,3,19,Amp,NA,0.986,80.79,NA,NA,NA,NA,NA,NA,NA,NA,4,l-030323-PFHxS-32-PCK1-4
64,F4,FALSE,l-110922-PFHxS-25,PFHxS,2,PCK1,1.927082399,UNKNOWN,SYBR,None,25.311,25.362,0.073,TRUE,"21,644.55",TRUE,3,20,Amp,NA,0.974,80.731,N,NA,NA,NA,NA,NA,NA,NA,5,l-110922-PFHxS-25-PCK1-5
65,F5,FALSE,o-030123-PFOA-26,PFOA,2,PCK1,1.927082,UNKNOWN,SYBR,None,25.854,25.81,0.063,TRUE,"24,332.21",TRUE,3,19,Amp,NA,0.985,81.021,N,NA,NA,NA,NA,NA,NA,NA,1,o-030123-PFOA-26-PCK1-1
65,F5,FALSE,o-030923-PFOA-31,PFOA,2,PCK1,1.927082,UNKNOWN,SYBR,None,25.537,25.501,0.051,TRUE,"22,807.64",TRUE,3,18,Amp,NA,0.974,80.88,N,NA,NA,NA,NA,NA,NA,NA,2,o-030923-PFOA-31-PCK1-2
65,F5,FALSE,o-030623-PFOA-30,PFOA,2,PCK1,1.927082,UNKNOWN,SYBR,None,28.849,29.024,0.247,TRUE,"13,522.38",TRUE,3,21,Amp,NA,0.988,81.029,N,NA,NA,NA,NA,NA,NA,NA,3,o-030623-PFOA-30-PCK1-3
65,F5,FALSE,o-030323-PFOA-34,PFOA,2,PCK1,1.927082,UNKNOWN,SYBR,None,22.633,22.632,0.002,TRUE,"17,837.02",TRUE,3,15,Amp,NA,0.982,80.944,NA,NA,NA,NA,NA,NA,NA,NA,4,o-030323-PFOA-34-PCK1-4
65,F5,FALSE,o-110922-PFOA-25,PFOA,2,PCK1,1.927082399,UNKNOWN,SYBR,None,25.455,25.423,0.045,TRUE,"21,644.55",TRUE,3,18,Amp,NA,0.992,81.037,N,NA,NA,NA,NA,NA,NA,NA,5,o-110922-PFOA-25-PCK1-5
66,F6,FALSE,r-030123-PFOS-26,PFOS,2,PCK1,1.927082,UNKNOWN,SYBR,None,24.501,24.449,0.074,TRUE,"24,332.21",TRUE,3,17,Amp,NA,0.982,81.021,N,NA,NA,NA,NA,NA,NA,NA,1,r-030123-PFOS-26-PCK1-1
66,F6,FALSE,r-030923-PFOS-36,PFOS,2,PCK1,1.927082,UNKNOWN,SYBR,None,27.612,27.801,0.267,TRUE,"22,807.64",TRUE,3,19,Amp,NA,0.98,81.032,N,NA,NA,NA,NA,NA,NA,NA,2,r-030923-PFOS-36-PCK1-2
66,F6,FALSE,r-030623-PFOS-35,PFOS,2,PCK1,1.927082,UNKNOWN,SYBR,None,34.4,33.882,0.732,TRUE,"13,522.38",TRUE,3,27,Amp,NA,0.975,81.181,Y,NA,NA,NA,NA,NA,NA,NA,3,r-030623-PFOS-35-PCK1-3
66,F6,FALSE,r-030323-PFOS-31,PFOS,2,PCK1,1.927082,UNKNOWN,SYBR,None,23.313,23.293,0.029,TRUE,"17,837.02",TRUE,3,17,Amp,NA,0.984,80.787,NA,NA,NA,NA,NA,NA,NA,NA,4,r-030323-PFOS-31-PCK1-4
66,F6,FALSE,r-110922-PFOS-27,PFOS,2,PCK1,1.927082399,UNKNOWN,SYBR,None,25.073,25.094,0.029,TRUE,"21,644.55",TRUE,3,19,Amp,NA,0.983,80.885,N,NA,NA,NA,NA,NA,NA,NA,5,r-110922-PFOS-27-PCK1-5
67,F7,FALSE,c-030523-Control-32,Control,2,PCK1,1.927082,UNKNOWN,SYBR,None,26.783,26.715,0.095,TRUE,"24,332.21",TRUE,3,20,Amp,NA,0.991,81.011,N,NA,NA,NA,NA,NA,NA,NA,1,c-030523-Control-32-PCK1-1
67,F7,FALSE,c-110823-Control-25,Control,2,PCK1,1.927082,UNKNOWN,SYBR,None,29.646,29.778,0.186,TRUE,"22,807.64",TRUE,3,22,Amp,NA,0.98,80.726,N,NA,NA,NA,NA,NA,NA,NA,2,c-110823-Control-25-PCK1-2
67,F7,FALSE,c-030823-Control-34,Control,2,PCK1,1.927082,UNKNOWN,SYBR,None,30.414,30.576,0.23,TRUE,"13,522.38",TRUE,3,23,Amp,NA,0.99,81.027,N,NA,NA,NA,NA,NA,NA,NA,3,c-030823-Control-34-PCK1-3
67,F7,FALSE,c-031023-Control-35,Control,2,PCK1,1.927082,UNKNOWN,SYBR,None,23.788,23.778,0.013,TRUE,"17,837.02",TRUE,3,16,Amp,NA,0.984,80.937,NA,NA,NA,NA,NA,NA,NA,NA,4,c-031023-Control-35-PCK1-4
68,F8,FALSE,f-030523-MIX-30,MIX,2,PCK1,1.927082,UNKNOWN,SYBR,None,22.25,22.321,0.1,TRUE,"24,332.21",TRUE,3,15,Amp,NA,0.969,81.011,N,NA,NA,NA,NA,NA,NA,NA,1,f-030523-MIX-30-PCK1-1
68,F8,FALSE,f-110823-MIX-29,MIX,2,PCK1,1.927082,UNKNOWN,SYBR,None,28.937,28.809,0.182,TRUE,"22,807.64",TRUE,3,22,Amp,NA,0.979,81.031,N,NA,NA,NA,NA,NA,NA,NA,2,f-110823-MIX-29-PCK1-2
68,F8,FALSE,f-030823-MIX-36,MIX,2,PCK1,1.927082,UNKNOWN,SYBR,None,27.974,27.903,0.1,TRUE,"13,522.38",TRUE,3,22,Amp,NA,0.986,81.027,N,NA,NA,NA,NA,NA,NA,NA,3,f-030823-MIX-36-PCK1-3
68,F8,FALSE,f-031023-MIX-31,MIX,2,PCK1,1.927082,UNKNOWN,SYBR,None,23.653,23.607,0.064,TRUE,"17,837.02",TRUE,3,16,Amp,NA,0.981,80.937,NA,NA,NA,NA,NA,NA,NA,NA,4,f-031023-MIX-31-PCK1-4
69,F9,FALSE,i-030523-PFHxA-31,PFHxA,2,PCK1,1.927082,UNKNOWN,SYBR,None,27.572,27.557,0.021,TRUE,"24,332.21",TRUE,3,21,Amp,NA,0.979,81.014,N,NA,NA,NA,NA,NA,NA,NA,1,i-030523-PFHxA-31-PCK1-1
69,F9,FALSE,i-110823-PFHxA-25,PFHxA,2,PCK1,1.927082,UNKNOWN,SYBR,None,30.242,30.028,0.302,TRUE,"22,807.64",TRUE,3,23,Amp,NA,0.975,81.031,N,NA,NA,NA,NA,NA,NA,NA,2,i-110823-PFHxA-25-PCK1-2
69,F9,FALSE,i-030823-PFHxA-35,PFHxA,2,PCK1,1.927082,UNKNOWN,SYBR,None,27.712,27.825,0.16,TRUE,"13,522.38",TRUE,3,20,Amp,NA,0.986,80.875,N,NA,NA,NA,NA,NA,NA,NA,3,i-030823-PFHxA-35-PCK1-3
69,F9,FALSE,i-031023-PFHxA-32,PFHxA,2,PCK1,1.927082,UNKNOWN,SYBR,None,25.694,25.731,0.053,TRUE,"17,837.02",TRUE,3,18,Amp,NA,0.986,80.941,NA,NA,NA,NA,NA,NA,NA,NA,4,i-031023-PFHxA-32-PCK1-4
85,H1,FALSE,IP-Control-041123,IP,1,PCK1,1.927082,UNKNOWN,SYBR,None,27.896,28.001,0.149,TRUE,"24,332.21",TRUE,3,22,Amp,NA,0.981,79.174,N,NA,NA,NA,NA,NA,NA,NA,1,IP-Control-041123-PCK1-1
85,H1,FALSE,IP-Control-041223,IP,1,PCK1,1.927082,UNKNOWN,SYBR,None,27.957,27.913,0.062,TRUE,"22,807.64",TRUE,3,23,Amp,NA,0.974,79.355,N,NA,NA,NA,NA,NA,NA,NA,2,IP-Control-041223-PCK1-2
85,H1,FALSE,IP-Control-041423,IP,1,PCK1,1.927082,UNKNOWN,SYBR,None,27.547,27.729,0.257,TRUE,"13,522.38",TRUE,3,20,Amp,NA,0.985,79.201,N,NA,NA,NA,NA,NA,NA,NA,3,IP-Control-041423-PCK1-3
85,H1,FALSE,IP-Control-041523,IP,1,PCK1,1.927082,UNKNOWN,SYBR,None,28.403,28.212,0.27,TRUE,"17,837.02",TRUE,3,23,Amp,NA,0.835,79.066,NA,NA,NA,NA,NA,NA,NA,NA,4,IP-Control-041523-PCK1-4
95,H11,FALSE,NTC-041123,NTC,1,PCK1,1.927082,NTC,SYBR,None,Undetermined,NA,NA,TRUE,"24,332.21",TRUE,3,17,No Amp,NA,0,61.535,N,NA,NA,NA,NA,NA,NA,NA,1,NTC-041123-PCK1-1
95,H11,FALSE,NTC-041223,NTC,1,PCK1,1.927082,NTC,SYBR,None,Undetermined,NA,NA,TRUE,"22,807.64",TRUE,3,39,No Amp,NA,0,60.001,N,NA,NA,NA,NA,NA,NA,NA,2,NTC-041223-PCK1-2
95,H11,FALSE,NTC-041423,NTC,1,PCK1,1.927082,NTC,SYBR,None,Undetermined,NA,NA,TRUE,"13,522.38",TRUE,3,39,No Amp,NA,0,60.001,N,NA,NA,NA,NA,NA,NA,NA,3,NTC-041423-PCK1-3
95,H11,FALSE,NTC-041523,NTC,1,PCK1,1.927082,NTC,SYBR,None,Undetermined,NA,NA,TRUE,"17,837.02",TRUE,3,39,No Amp,NA,0,60.001,NA,NA,NA,NA,NA,NA,NA,NA,4,NTC-041523-PCK1-4
96,H12,FALSE,NTC-041123,NTC,2,PCK1,1.927082,NTC,SYBR,None,Undetermined,NA,NA,TRUE,"24,332.21",TRUE,3,7,No Amp,NA,0,60.001,N,NA,NA,NA,NA,NA,NA,NA,1,NTC-041123-PCK1-1
96,H12,FALSE,NTC-041223,NTC,2,PCK1,1.927082,NTC,SYBR,None,Undetermined,NA,NA,TRUE,"22,807.64",TRUE,3,28,No Amp,NA,0,64.42,N,NA,NA,NA,NA,NA,NA,NA,2,NTC-041223-PCK1-2
96,H12,FALSE,NTC-041423,NTC,2,PCK1,1.927082,NTC,SYBR,None,Undetermined,NA,NA,TRUE,"13,522.38",TRUE,3,39,No Amp,NA,0,63.656,N,NA,NA,NA,NA,NA,NA,NA,3,NTC-041423-PCK1-3
96,H12,FALSE,NTC-041523,NTC,2,PCK1,1.927082,NTC,SYBR,None,Undetermined,NA,NA,TRUE,"17,837.02",TRUE,3,8,No Amp,NA,0,60.001,NA,NA,NA,NA,NA,NA,NA,NA,4,NTC-041523-PCK1-4
86,H2,FALSE,IP-Control-041123,IP,2,PCK1,1.927082,UNKNOWN,SYBR,None,28.107,28.001,0.149,TRUE,"24,332.21",TRUE,3,21,Amp,NA,0.978,79.021,N,NA,NA,NA,NA,NA,NA,NA,1,IP-Control-041123-PCK1-1
86,H2,FALSE,IP-Control-041223,IP,2,PCK1,1.927082,UNKNOWN,SYBR,None,27.87,27.913,0.062,TRUE,"22,807.64",TRUE,3,22,Amp,NA,0.975,79.203,N,NA,NA,NA,NA,NA,NA,NA,2,IP-Control-041223-PCK1-2
86,H2,FALSE,IP-Control-041423,IP,2,PCK1,1.927082,UNKNOWN,SYBR,None,27.911,27.729,0.257,TRUE,"13,522.38",TRUE,3,23,Amp,NA,0.95,79.201,N,NA,NA,NA,NA,NA,NA,NA,3,IP-Control-041423-PCK1-3
86,H2,FALSE,IP-Control-041523,IP,2,PCK1,1.927082,UNKNOWN,SYBR,None,28.021,28.212,0.27,TRUE,"17,837.02",TRUE,3,20,Amp,NA,0.98,79.223,NA,NA,NA,NA,NA,NA,NA,NA,4,IP-Control-041523-PCK1-4
89,H5,FALSE,NRT-B1-041123,NRT,1,PCK1,1.927082,NTC,SYBR,None,Undetermined,NA,NA,TRUE,"24,332.21",TRUE,3,3,No Amp,NA,0,61.995,N,NA,NA,NA,NA,NA,NA,NA,1,NRT-B1-041123-PCK1-1
89,H5,FALSE,NRT-B3-041223,NRT,1,PCK1,1.927082,NTC,SYBR,None,Undetermined,NA,NA,TRUE,"22,807.64",TRUE,3,39,No Amp,NA,0,87.433,N,NA,NA,NA,NA,NA,NA,NA,2,NRT-B3-041223-PCK1-2
89,H5,FALSE,NRT-B5-041423,NRT,1,PCK1,1.927082,NTC,SYBR,None,Undetermined,NA,NA,TRUE,"13,522.38",TRUE,3,33,Inconclusive,NA,0,77.677,N,NA,NA,NA,NA,NA,NA,NA,3,NRT-B5-041423-PCK1-3
89,H5,FALSE,NRT-B7-041523,NRT,1,PCK1,1.927082,NTC,SYBR,None,39.19,NA,NA,TRUE,"17,837.02",TRUE,3,30,Inconclusive,NA,0,79.537,NA,NA,NA,NA,NA,NA,NA,NA,4,NRT-B7-041523-PCK1-4
90,H6,FALSE,NRT-B1-041123,NRT,2,PCK1,1.927082,NTC,SYBR,None,Undetermined,NA,NA,TRUE,"24,332.21",TRUE,3,39,No Amp,NA,0,60.614,N,NA,NA,NA,NA,NA,NA,NA,1,NRT-B1-041123-PCK1-1
90,H6,FALSE,NRT-B3-041223,NRT,2,PCK1,1.927082,NTC,SYBR,None,Undetermined,NA,NA,TRUE,"22,807.64",TRUE,3,39,No Amp,NA,0,60.305,N,NA,NA,NA,NA,NA,NA,NA,2,NRT-B3-041223-PCK1-2
90,H6,FALSE,NRT-B5-041423,NRT,2,PCK1,1.927082,NTC,SYBR,None,Undetermined,NA,NA,TRUE,"13,522.38",TRUE,3,8,No Amp,NA,0,60.001,N,NA,NA,NA,NA,NA,NA,NA,3,NRT-B5-041423-PCK1-3
90,H6,FALSE,NRT-B7-041523,NRT,2,PCK1,1.927082,NTC,SYBR,None,Undetermined,NA,NA,TRUE,"17,837.02",TRUE,3,19,No Amp,NA,0,94.853,NA,NA,NA,NA,NA,NA,NA,NA,4,NRT-B7-041523-PCK1-4
91,H7,FALSE,NRT-B2-041123,NRT,1,PCK1,1.927082,NTC,SYBR,None,Undetermined,NA,NA,TRUE,"24,332.21",TRUE,3,39,No Amp,NA,0,60.001,N,NA,NA,NA,NA,NA,NA,NA,1,NRT-B2-041123-PCK1-1
91,H7,FALSE,NRT-B4-041223,NRT,1,PCK1,1.927082,NTC,SYBR,None,Undetermined,NA,NA,TRUE,"22,807.64",TRUE,3,39,No Amp,NA,0,61.372,N,NA,NA,NA,NA,NA,NA,NA,2,NRT-B4-041223-PCK1-2
91,H7,FALSE,NRT-B6-041423,NRT,1,PCK1,1.927082,NTC,SYBR,None,Undetermined,NA,NA,TRUE,"13,522.38",TRUE,3,6,No Amp,NA,0,60,N,NA,NA,NA,NA,NA,NA,NA,3,NRT-B6-041423-PCK1-3
91,H7,FALSE,NRT-B8-041523,NRT,1,PCK1,1.927082,NTC,SYBR,None,Undetermined,NA,NA,TRUE,"17,837.02",TRUE,3,39,No Amp,NA,0,60.469,NA,NA,NA,NA,NA,NA,NA,NA,4,NRT-B8-041523-PCK1-4
92,H8,FALSE,NRT-B2-041123,NRT,2,PCK1,1.927082,NTC,SYBR,None,Undetermined,NA,NA,TRUE,"24,332.21",TRUE,3,13,No Amp,NA,0,79.171,N,NA,NA,NA,NA,NA,NA,NA,1,NRT-B2-041123-PCK1-1
92,H8,FALSE,NRT-B4-041223,NRT,2,PCK1,1.927082,NTC,SYBR,None,Undetermined,NA,NA,TRUE,"22,807.64",TRUE,3,5,No Amp,NA,0,60.306,N,NA,NA,NA,NA,NA,NA,NA,2,NRT-B4-041223-PCK1-2
92,H8,FALSE,NRT-B6-041423,NRT,2,PCK1,1.927082,NTC,SYBR,None,Undetermined,NA,NA,TRUE,"13,522.38",TRUE,3,39,No Amp,NA,0,73.256,N,NA,NA,NA,NA,NA,NA,NA,3,NRT-B6-041423-PCK1-3
92,H8,FALSE,NRT-B8-041523,NRT,2,PCK1,1.927082,NTC,SYBR,None,Undetermined,NA,NA,TRUE,"17,837.02",TRUE,3,7,No Amp,NA,0,60,NA,NA,NA,NA,NA,NA,NA,NA,4,NRT-B8-041523-PCK1-4
1,A1,FALSE,a-030123-Control-1,Control,1,SUB1,1.972356,UNKNOWN,SYBR,None,25.332,25.322,0.014,TRUE,"29,936.69",TRUE,3,17,Amp,NA,0.984,79.492,N,NA,NA,NA,NA,NA,NA,NA,1,a-030123-Control-1-SUB1-1
1,A1,FALSE,a-030923-Control-4,Control,1,SUB1,1.972356,UNKNOWN,SYBR,None,27.186,27.202,0.023,FALSE,"23,561.60",TRUE,3,21,Amp,NA,0.987,79.485,N,NA,NA,NA,NA,NA,NA,NA,2,a-030923-Control-4-SUB1-2
1,A1,FALSE,a-030623-Control-6,Control,1,SUB1,1.972356,UNKNOWN,SYBR,None,27.957,27.835,0.173,TRUE,"28,708.52",TRUE,3,19,Amp,NA,0.98,79.495,N,NA,NA,NA,NA,NA,NA,N,3,a-030623-Control-6-SUB1-3
1,A1,FALSE,a-030323-Control-5,Control,1,SUB1,1.972356,UNKNOWN,SYBR,None,28.36,28.118,0.342,TRUE,"28,190.22",TRUE,3,22,Amp,NA,0.981,79.482,N,NA,NA,NA,NA,NA,NA,NA,4,a-030323-Control-5-SUB1-4
1,A1,FALSE,a-110922-Control-2,Control,1,SUB1,1.972355751,UNKNOWN,SYBR,None,27.802,27.885,0.117,TRUE,"26,457.04",TRUE,3,20,Amp,NA,0.984,79.493,NA,NA,NA,NA,NA,NA,NA,NA,5,a-110922-Control-2-SUB1-5
10,A10,FALSE,j-030523-PFHxS-10,PFHxS,1,SUB1,1.972356,UNKNOWN,SYBR,None,28.324,28.231,0.132,TRUE,"29,936.69",TRUE,3,20,Amp,NA,0.982,79.492,N,NA,NA,NA,NA,NA,NA,NA,1,j-030523-PFHxS-10-SUB1-1
10,A10,FALSE,j-110823-PFHxS-11,PFHxS,1,SUB1,1.972356,UNKNOWN,SYBR,None,26.889,27.015,0.178,FALSE,"23,561.60",TRUE,3,17,Amp,NA,0.991,79.482,N,NA,NA,NA,NA,NA,NA,NA,2,j-110823-PFHxS-11-SUB1-2
10,A10,FALSE,j-030823-PFHxS-8,PFHxS,1,SUB1,1.972356,UNKNOWN,SYBR,None,28.243,27.718,0.741,TRUE,"28,708.52",TRUE,3,20,Amp,NA,0.984,79.493,Y,NA,NA,NA,NA,NA,NA,N,3,j-030823-PFHxS-8-SUB1-3
10,A10,FALSE,j-031023-PFHxS-9,PFHxS,1,SUB1,1.972356,UNKNOWN,SYBR,None,31.679,31.192,0.688,TRUE,"28,190.22",TRUE,3,25,Amp,NA,0.984,79.944,Y,NA,NA,NA,NA,NA,NA,NA,4,j-031023-PFHxS-9-SUB1-4
10,A10,FALSE,NRT-B9-041723,NRT,1,SUB1,1.972355751,NTC,SYBR,None,Undetermined,NA,NA,TRUE,"26,457.04",TRUE,3,14,Inconclusive,NA,0,78.273,NA,NA,NA,NA,NA,NA,NA,NA,5,NRT-B9-041723-SUB1-5
11,A11,FALSE,m-030523-PFOA-11,PFOA,1,SUB1,1.972356,UNKNOWN,SYBR,None,26.762,26.654,0.153,TRUE,"29,936.69",TRUE,3,19,Amp,NA,0.986,79.342,N,NA,NA,NA,NA,NA,NA,NA,1,m-030523-PFOA-11-SUB1-1
11,A11,FALSE,m-110823-PFOA-10,PFOA,1,SUB1,1.972356,UNKNOWN,SYBR,None,27.131,27.192,0.087,FALSE,"23,561.60",TRUE,3,19,Amp,NA,0.991,79.332,N,NA,NA,NA,NA,NA,NA,NA,2,m-110823-PFOA-10-SUB1-2
